ExperimentName,Subject,Session,Clock.Information,Display.RefreshRate,Group,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Block,ans,answer,ce,cf,cfi,co,color1,color2,color3,color4,color5,color6,color7,color8,cs,cse,ct,cth,danswer,dce,dcf,dcfi,dco,dcs,dcse,dct,dcth,difcolor,difcolor1,dresc,encoding,exp1,exp1.Cycle,exp1.Sample,exp2,exp2.Cycle,exp2.Sample,memorizing,prac,prac.Cycle,prac.Sample,pracresp.ACC,Procedure,resc,resp.ACC,resp.CRESP,resp.RESP,resp.RT,respcolor,Running,samecolor,samecolor1
finals counterbalance,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117812</Frequency><Timestamp dt:dt=""r8"">8981153029</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,391418592,12-28-2020,10:53:28,上午 02:53:28,29,x,n,purple,blue,red,maroon,black,purple,red,cyan,olive,green,gray,maroon,olive,green,black,navy,x,maroon,cyan,olive,black,green,gray,purple,red,3,,yellow,100,8,1,7,,,,1500,,,,,wkproc,black,1,x,x,628,yellow,exp1,12,
finals counterbalance,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117812</Frequency><Timestamp dt:dt=""r8"">8981153029</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,391418592,12-28-2020,10:53:28,上午 02:53:28,30,n,n,gray,red,magenta,yellow,yellow,cyan,olive,red,magenta,maroon,blue,gray,maroon,blue,cyan,olive,x,cyan,yellow,blue,olive,navy,green,gray,magenta,5,,maroon,900,6,1,8,,,,1500,,,,,wkproc,maroon,1,n,n,1183,maroon,exp1,5,
finals counterbalance,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117812</Frequency><Timestamp dt:dt=""r8"">8981153029</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,391418592,12-28-2020,10:53:28,上午 02:53:28,31,x,n,navy,olive,cyan,yellow,green,magenta,yellow,navy,olive,maroon,red,purple,blue,magenta,purple,red,x,purple,navy,olive,green,maroon,red,magenta,yellow,18,,black,100,7,1,9,,,,500,,,,,wkproc,magenta,1,x,x,717,black,exp1,20,
finals counterbalance,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117812</Frequency><Timestamp dt:dt=""r8"">8981153029</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,391418592,12-28-2020,10:53:28,上午 02:53:28,32,n,n,green,red,magenta,blue,blue,purple,black,red,magenta,cyan,olive,green,cyan,olive,purple,black,x,magenta,olive,yellow,cyan,black,gray,green,maroon,21,,blue,900,5,1,10,,,,500,,,,,wkproc,cyan,1,n,n,1161,cyan,exp1,16,
finals counterbalance,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117812</Frequency><Timestamp dt:dt=""r8"">8981153029</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,391418592,12-28-2020,10:53:28,上午 02:53:28,33,n,n,green,gray,maroon,magenta,magenta,red,purple,gray,maroon,blue,yellow,green,blue,yellow,red,purple,x,gray,maroon,cyan,blue,red,navy,green,olive,12,,purple,500,4,1,11,,,,1500,,,,,wkproc,green,0,n,x,1043,green,exp1,3,
finals counterbalance,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117812</Frequency><Timestamp dt:dt=""r8"">8981153029</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,391418592,12-28-2020,10:53:28,上午 02:53:28,34,x,n,gray,maroon,purple,magenta,black,yellow,blue,magenta,purple,navy,maroon,olive,yellow,black,navy,olive,x,olive,magenta,purple,black,navy,maroon,yellow,blue,22,,gray,500,10,1,12,,,,1500,,,,,wkproc,yellow,1,x,x,1598,gray,exp1,18,
finals counterbalance,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117812</Frequency><Timestamp dt:dt=""r8"">8981153029</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,391418592,12-28-2020,10:53:28,上午 02:53:28,35,n,n,yellow,navy,red,purple,purple,olive,blue,navy,red,magenta,cyan,yellow,magenta,cyan,olive,blue,x,blue,cyan,maroon,magenta,gray,yellow,red,black,16,,green,900,6,2,13,,,,1500,,,,,wkproc,magenta,0,n,x,3170,magenta,exp1,8,
finals counterbalance,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117812</Frequency><Timestamp dt:dt=""r8"">8981153029</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,391418592,12-28-2020,10:53:28,上午 02:53:28,36,x,n,yellow,green,navy,cyan,black,yellow,green,navy,gray,maroon,magenta,blue,black,olive,gray,blue,x,blue,navy,gray,black,maroon,magenta,yellow,green,11,,cyan,500,10,2,14,,,,1500,,,,,wkproc,navy,1,x,x,1498,cyan,exp1,1,
finals counterbalance,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117812</Frequency><Timestamp dt:dt=""r8"">8981153029</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,391418592,12-28-2020,10:53:28,上午 02:53:28,37,n,n,red,cyan,blue,gray,gray,yellow,magenta,cyan,blue,olive,maroon,red,olive,maroon,yellow,magenta,x,maroon,green,navy,gray,olive,red,blue,cyan,24,,purple,500,4,2,15,,,,1500,,,,,wkproc,maroon,1,n,n,852,maroon,exp1,17,
finals counterbalance,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117812</Frequency><Timestamp dt:dt=""r8"">8981153029</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,391418592,12-28-2020,10:53:28,上午 02:53:28,38,n,n,black,green,red,olive,olive,blue,gray,green,red,magenta,purple,black,magenta,purple,blue,gray,x,olive,black,blue,gray,yellow,purple,red,cyan,20,,magenta,500,3,2,16,,,,500,,,,,wkproc,olive,0,n,x,1174,olive,exp1,14,
finals counterbalance,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117812</Frequency><Timestamp dt:dt=""r8"">8981153029</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,391418592,12-28-2020,10:53:28,上午 02:53:28,39,n,n,black,navy,red,maroon,maroon,olive,green,navy,red,cyan,magenta,black,cyan,magenta,olive,green,x,magenta,blue,navy,black,green,yellow,gray,purple,13,,red,100,1,2,17,,,,500,,,,,wkproc,red,0,n,x,1700,red,exp1,23,
finals counterbalance,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117812</Frequency><Timestamp dt:dt=""r8"">8981153029</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,391418592,12-28-2020,10:53:28,上午 02:53:28,40,n,n,gray,red,yellow,green,green,magenta,maroon,red,yellow,purple,blue,gray,purple,blue,magenta,maroon,x,maroon,purple,cyan,navy,red,blue,gray,green,19,,olive,100,2,2,18,,,,1500,,,,,wkproc,green,0,n,x,806,green,exp1,15,
finals counterbalance,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117812</Frequency><Timestamp dt:dt=""r8"">8981153029</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,391418592,12-28-2020,10:53:28,上午 02:53:28,41,x,n,magenta,gray,olive,navy,red,black,yellow,olive,cyan,purple,blue,gray,black,purple,maroon,yellow,x,gray,olive,cyan,red,purple,blue,black,yellow,8,,magenta,100,7,2,19,,,,500,,,,,wkproc,yellow,1,x,x,894,magenta,exp1,6,
finals counterbalance,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117812</Frequency><Timestamp dt:dt=""r8"">8981153029</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,391418592,12-28-2020,10:53:28,上午 02:53:28,42,x,n,blue,green,black,purple,green,magenta,black,purple,yellow,cyan,maroon,red,olive,magenta,red,cyan,x,red,purple,yellow,green,cyan,maroon,magenta,black,2,,navy,900,12,2,20,,,,1500,,,,,wkproc,cyan,1,x,x,950,navy,exp1,4,
finals counterbalance,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117812</Frequency><Timestamp dt:dt=""r8"">8981153029</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,391418592,12-28-2020,10:53:28,上午 02:53:28,43,x,n,green,gray,olive,yellow,maroon,black,olive,purple,gray,red,green,cyan,blue,black,cyan,navy,x,cyan,purple,gray,maroon,red,green,black,olive,15,,yellow,900,11,2,21,,,,500,,,,,wkproc,navy,1,x,x,1161,yellow,exp1,13,
finals counterbalance,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117812</Frequency><Timestamp dt:dt=""r8"">8981153029</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,391418592,12-28-2020,10:53:28,上午 02:53:28,44,x,n,olive,red,navy,maroon,magenta,navy,maroon,purple,yellow,red,olive,green,green,gray,yellow,purple,x,green,purple,yellow,magenta,red,olive,navy,maroon,6,,black,500,9,2,22,,,,500,,,,,wkproc,purple,0,x,n,949,black,exp1,7,
finals counterbalance,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117812</Frequency><Timestamp dt:dt=""r8"">8981153029</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,391418592,12-28-2020,10:53:28,上午 02:53:28,45,x,n,blue,black,green,purple,gray,purple,red,maroon,green,blue,cyan,navy,navy,olive,maroon,red,x,navy,maroon,green,gray,blue,cyan,purple,red,7,,olive,100,8,2,23,,,,1500,,,,,wkproc,black,1,x,x,921,olive,exp1,24,
finals counterbalance,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117812</Frequency><Timestamp dt:dt=""r8"">8981153029</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,391418592,12-28-2020,10:53:28,上午 02:53:28,46,n,n,red,cyan,purple,navy,navy,blue,maroon,cyan,purple,gray,black,red,gray,black,blue,maroon,x,magenta,blue,black,red,yellow,maroon,cyan,gray,4,,green,900,5,2,24,,,,500,,,,,wkproc,blue,0,n,x,660,blue,exp1,9,
finals counterbalance,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117812</Frequency><Timestamp dt:dt=""r8"">8981153029</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,391418592,12-28-2020,10:53:28,上午 02:53:28,47,n,n,cyan,blue,black,red,red,navy,purple,blue,black,maroon,gray,cyan,maroon,gray,navy,purple,x,navy,yellow,magenta,blue,green,maroon,black,gray,23,,cyan,900,5,3,25,,,,500,,,,,wkproc,blue,1,n,n,744,blue,exp1,21,
finals counterbalance,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117812</Frequency><Timestamp dt:dt=""r8"">8981153029</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,391418592,12-28-2020,10:53:28,上午 02:53:28,48,x,n,red,yellow,gray,olive,yellow,magenta,navy,olive,blue,maroon,purple,black,purple,green,maroon,navy,x,black,olive,blue,yellow,maroon,purple,magenta,navy,10,,gray,900,12,3,26,,,,1500,,,,,wkproc,purple,1,x,x,1027,gray,exp1,19,
finals counterbalance,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117812</Frequency><Timestamp dt:dt=""r8"">8981153029</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,391418592,12-28-2020,10:53:28,上午 02:53:28,49,n,n,blue,black,green,purple,purple,maroon,red,black,green,navy,olive,blue,navy,olive,maroon,red,x,purple,magenta,maroon,red,black,cyan,green,yellow,14,,navy,500,4,3,27,,,,1500,,,,,wkproc,black,1,n,n,805,black,exp1,24,
finals counterbalance,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117812</Frequency><Timestamp dt:dt=""r8"">8981153029</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,391418592,12-28-2020,10:53:28,上午 02:53:28,50,x,n,olive,black,gray,blue,gray,blue,cyan,green,navy,olive,red,maroon,purple,red,green,magenta,x,maroon,green,navy,gray,olive,red,blue,cyan,24,,purple,100,8,3,28,,,,1500,,,,,wkproc,olive,0,x,n,710,purple,exp1,2,
finals counterbalance,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117812</Frequency><Timestamp dt:dt=""r8"">8981153029</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,391418592,12-28-2020,10:53:28,上午 02:53:28,51,x,n,gray,red,yellow,green,navy,gray,green,purple,cyan,red,blue,maroon,purple,blue,magenta,maroon,x,maroon,purple,cyan,navy,red,blue,gray,green,19,,olive,500,10,3,29,,,,1500,,,,,wkproc,green,1,x,x,971,olive,exp1,15,
finals counterbalance,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117812</Frequency><Timestamp dt:dt=""r8"">8981153029</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,391418592,12-28-2020,10:53:28,上午 02:53:28,52,x,n,cyan,blue,black,red,cyan,olive,blue,gray,green,magenta,navy,yellow,maroon,gray,navy,purple,x,yellow,gray,green,cyan,magenta,navy,olive,blue,17,,maroon,500,9,3,30,,,,500,,,,,wkproc,blue,0,x,n,1098,maroon,exp1,21,
finals counterbalance,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117812</Frequency><Timestamp dt:dt=""r8"">8981153029</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,391418592,12-28-2020,10:53:28,上午 02:53:28,53,n,n,green,gray,olive,yellow,yellow,cyan,navy,gray,olive,blue,black,green,blue,black,cyan,navy,x,maroon,cyan,olive,black,green,gray,purple,red,3,,yellow,100,2,3,31,,,,1500,,,,,wkproc,navy,0,n,x,1387,navy,exp1,13,
finals counterbalance,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117812</Frequency><Timestamp dt:dt=""r8"">8981153029</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:53:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,391418592,12-28-2020,10:53:28,上午 02:53:28,54,n,n,gray,red,magenta,yellow,yellow,cyan,olive,red,magenta,maroon,blue,gray,maroon,blue,cyan,olive,x,olive,magenta,purple,black,navy,maroon,yellow,blue,22,,gray,100,1,3,32,,,,500,,,,,wkproc,maroon,1,n,n,737,maroon,exp1,5,
